code;product_name_pl;product_name_en;generic_name_en;generic_name_pl;quantity;serving_size;brands;categories;categories_tags;countries;countries_tags;origins_tags;energy-kcal_value;energy-kcal_unit;fat_value;fat_unit;saturated-fat_value;saturated-fat_unit;carbohydrates_value;carbohydrates_unit;sugars_value;sugars_unit;fiber_value;fiber_unit;proteins_value;proteins_unit;salt_value;salt_unit
3560071097554;Cookie barr';Cookie barr';Flavoured biscuit coated in chocolate (35%) with dark chocolate chips (12%).;Aromatyzowane ciastko oblane mleczną czekoladą (35%) z kawałkami gorzkiej czekolady (12%).;168 g (6 x 28 g);100g;Carrefour;Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Biscuits et gâteaux, Confiseries chocolatées, Biscuits, Biscuits au chocolat, Barres chocolatées, Biscuits nappés au chocolat, Barres chocolatées biscuitées, Barre chocolatée biscuitée type KitKat;en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:bars,en:biscuits-and-cakes,en:chocolate-candies,en:biscuits,en:chocolate-biscuits,en:bars-covered-with-chocolate,en:biscuit-with-chocolate-covering,en:chocolate-biscuity-bars,fr:barre-chocolatee-biscuitee-type-kitkat;France, Italie, Pologne, Espagne;en:france,en:italy,en:poland,en:spain;en:union-europeenne-et-non-union-europeenne;523;kcal;28;g;16;g;62;g;37;g;1.9;g;6.3;g;0.71;g
3560070468751;Spaghetti;Spaghetti;Superior quality dried pasta.;Makaron wysokiej jakości.;1 kg;;Carrefour;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Pâtes alimentaires, Pâtes alimentaires de céréales, Pâtes sèches, Pâtes de blé dur, Spaghetti, Spaghettis de blé dur;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:spaghetti,en:durum-wheat-spaghetti;France, Italie, Pologne, Roumanie, Espagne;en:france,en:italy,en:poland,en:romania,en:spain;;355;kcal;1.9;g;0.3;g;70;g;4.5;g;3;g;13;g;0.02;g
54491069;Napój gazowany o smaku cytrynowo-limonkowym;Sprite Summer;;;0.5l;500ml;Sprite;Beverages, Carbonated drinks, Artificially sweetened beverages, Sodas, Non-alcoholic beverages, Sweetened beverages;en:beverages,en:carbonated-drinks,en:artificially-sweetened-beverages,en:sodas,en:non-alcoholic-beverages,en:sweetened-beverages;Belgium, France, Germany, Montenegro, Morocco, Poland, Réunion, Romania, Serbia, Switzerland, United Kingdom;en:belgium,en:france,en:germany,en:montenegro,en:morocco,en:poland,en:reunion,en:romania,en:serbia,en:switzerland,en:united-kingdom;;9;kcal;0;g;0;g;1.9;g;1.9;g;0;g;0;g;0.01;g
5902537541245;Bio Kapusta kiszona;;;;1 kg (0,8 kg);;Farma Świętokrzyska;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty na bazie warzyw i owoców, Produkty na bazie warzyw, en:Fermented vegetables, Kapusta kiszona, en:Sauerkraut without garnish;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fermented-vegetables,en:sauerkrauts,en:sauerkraut-without-garnish;Polska;en:poland;;43;kcal;0.2;g;0.1;g;7.3;g;0.4;g;2.5;g;1.7;g;1.7;g
5901752579422;Salami z oliwkami;;;;80 g;;Bell;Produkty na bazie mięsa, Mięsa, Mięsa przetworzone, en:Cured sausages, Salami;en:meats-and-their-products,en:meats,en:prepared-meats,en:cured-sausages,en:salami;Polska;en:poland;en:european-union;448;kcal;42;g;12;g;2.4;g;1.6;g;;;15;g;4;g
8717163856741;Pokrzywa z mango;;;;26 g;;Lipton;Żywność i napoje na bazie roślin, Napoje, Napoje gorące, Napoje na bazie roślin, Herbata, Herbaty ziołowe, Pokrzywa zwyczajna;en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas,en:herbal-teas,en:common-nettle;Polska;en:poland;en:european-union;4;kcal;0;g;0;g;0.5;g;0.5;g;;;0.5;g;0;g
5900820000011;Łaciate 3,2%;;;Mleko 3,2%;1 l;250ml;Mlekpol,Łaciate;Dairies, Milks, Homogenized milks, UHT Milks, Whole milks, Cow milks, Whole milk UHT;en:dairies,en:milks,en:homogenized-milks,en:uht-milks,en:whole-milks,en:cow-milks,en:whole-milk-uht;Poland;en:poland;en:poland;60;kcal;3.2;g;2;g;4.7;g;4.7;g;;;3.2;g;0.1;g
7614500010013;Toblerone;Toblerone;swiss milk chocolate with honey and almond nougat (10%).;;100 g;8,3g;Toblerone,Mondelez;Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Chocolates, Milk chocolates, Chocolates with almonds, Flavoured chocolates, Flavoured milk chocolates, Milk chocolate bar with nougat, Swiss chocolates;en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolate-candies,en:chocolates,en:milk-chocolates,en:chocolates-with-almonds,en:flavoured-chocolates,en:flavoured-milk-chocolates,en:milk-chocolate-bar-with-nougat,en:swiss-chocolates;Australia, Belgium, Bolivia, Finland, France, Germany, Italy, Poland, Spain, Switzerland, Thailand;en:australia,en:belgium,en:bolivia,en:finland,en:france,en:germany,en:italy,en:poland,en:spain,en:switzerland,en:thailand;en:non-european-union,en:switzerland;528;kcal;28;g;17;g;61;g;60;g;2.4;g;5.6;g;0.12;g
5900951247897;M &M Orzechowe 90G Mars;M &M;;;90 g,;;M&M's;Botanas, Snacks dulces, Cacao y sus productos, Dulces, Dulces de chocolate, Bombones, Frutos de cáscara recubiertos de chocolate, Cacahuetes recubiertos de chocolate, ro:Bomboane;en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolate-candies,en:bonbons,en:chocolate-covered-nuts,en:chocolate-covered-peanuts,ro:bomboane;Bélgica, Hungría, Polonia, Rumania;en:belgium,en:hungary,en:poland,en:romania;;516;kcal;26;g;11;g;58;g;53;g;0;g;10;g;0.1;g
5906207380073;Camembert zielony pieprz;;;;;;Président;Dairies, Fermented foods, Fermented milk products, Cheeses, Soft cheeses, Cow cheeses, Soft cheeses with bloomy rind, Camemberts;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:soft-cheeses,en:cow-cheeses,en:soft-cheeses-with-bloomy-rind,en:camemberts;Poland;en:poland;;357;kcal;32;g;20;g;0.5;g;0.5;g;;;17;g;1.7;g
5901473000922;Vege burger delikatny sojowy;;;;;100 g;Go Vege;Alternatives à la viande, Galettes végétariennes, Galettes véganes;en:meat-alternatives,en:vegetarian-patties,en:vegan-patties;Pologne;en:poland;;199;kcal;9.2;g;0.7;g;7;g;1.6;g;2;g;21;g;2.3;g
5900397736702;Barszcz czerwony;;;;1.5 l;250g;Krakus,Agros Nova Food;Meals, Soups, pl:Koncentrat barszczu czerwonego;en:meals,en:soups,pl:koncentrat-barszczu-czerwonego;Poland;en:poland;;85;kcal;0.5;g;0.5;g;18;g;18;g;;;2.5;g;2.8;g
5900512981178;Mlekovita Lactose Free Milk;;;;1 l;250g;Mlekovita,Flavita;Nabiał, Mleko;en:dairies,en:milks;Polska;en:poland;en:poland;60;kcal;3.2;g;2;g;4.7;g;4.7;g;;;3;g;0.1;g
5901126013613;Haga, serek twarogowy śmietankowy;;;;100 g;;Lactima;Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Polska;en:poland;en:poland;282;kcal;26;g;24;g;4;g;3.9;g;;;8;g;1;g
5900197024405;Ave Vege Deser Kawa;;;Deser kokosowy o smaku kawy;150 g;;Bakoma;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Desery;en:plant-based-foods-and-beverages,en:plant-based-foods,en:desserts;Polska;en:poland;;97;kcal;2.5;g;2.3;g;18;g;8.8;g;;;0.5;g;0.12;g
4009900484695;Orbit Spearmint XXL Sugarfree Chewing Gum 58 G (42 Pieces);;;;58 g (42 drażetek);;Wrigley's Orbit;Snacks, Sweet snacks, Confectioneries, Chewing gum, Sugar-free chewing gum;en:snacks,en:sweet-snacks,en:confectioneries,en:chewing-gum,en:sugar-free-chewing-gum;Bulgaria, Hungary, Poland;en:bulgaria,en:hungary,en:poland;;152;kcal;0;g;0;g;63.5;g;0;g;0;g;0;g;0;g
7622210788078;Choco brownie;;;;50 g;;Milka;Przekąski, Słodkie przekąski, en:Biscuits and cakes, Ciasto;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes;Polska;en:poland;;473;kcal;29;g;12;g;48;g;38;g;1.7;g;4.8;g;0.3;g
20934545;Rival;;;;120 g;;Pilos;Млечни продукти, Ферментирали продукти, Ферментирали млечни продукти, Сирене, Синьо сирене;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:blue-veined-cheeses;България, Полша;en:bulgaria,en:poland;en:slovakia;307;kcal;25;g;17;g;1.5;g;0;g;0;g;19;g;3.9;g
7622210818553;Choco Wafer;;;;5 x 30 g;30g;Milka;Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Słodkie przekąski;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:słodkie-przekąski;Canada, France, Poland;en:canada,en:france,en:poland;;535;kcal;31;g;18;g;56;g;43;g;2.8;g;6.8;g;0.4;g
80761761;Kinder Bueno White;Bueno White;;Wafelek pokryty białą czekoladą wypełniony delikatnym mleczno-orzechowym nadzieniem;39 g;19.5 g (Portion);Kinder, Mixte;Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Biscuits and cakes, Chocolate candies, Biscuits, Cereal bars, Bars covered with chocolate, Chocolate cereal bars, Chocolate biscuity bars, Chocolate confectionery with dairy filling, Десерт;en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:bars,en:biscuits-and-cakes,en:chocolate-candies,en:biscuits,en:cereal-bars,en:bars-covered-with-chocolate,en:chocolate-cereal-bars,en:chocolate-biscuity-bars,en:chocolate-confectionery-with-dairy-filling,en:десерт;Belgium, Bulgaria, France, Germany, Hungary, Italy, Poland, Romania, Serbia, Switzerland;en:belgium,en:bulgaria,en:france,en:germany,en:hungary,en:italy,en:poland,en:romania,en:serbia,en:switzerland;en:unspecified;571;kcal;35.9;g;16.8;g;53;g;43.9;g;;;8.5;g;0.33;g
4008400221328;Batonik z mlecznej czekolady z nadzieniem mlecznym 60%;Kinder Chocolate;Chocolate Bar;;105 g;21g;Kinder,Ferrero;Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Cereal bars, Bars covered with chocolate, Chocolate cereal bars, Chocolate confectionery with dairy filling;en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:bars,en:chocolate-candies,en:cereal-bars,en:bars-covered-with-chocolate,en:chocolate-cereal-bars,en:chocolate-confectionery-with-dairy-filling;Austria, Belgium, France, Poland, Switzerland, United Kingdom;en:austria,en:belgium,en:france,en:poland,en:switzerland,en:united-kingdom;;566;kcal;35;g;22.6;g;53.5;g;53.3;g;;;8.7;g;0.313;g
5904730127448;Olej kokosowy;;;;500 ml;10g;Premium Gold Master;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Tłuszcze, Tłuszcze roślinne, Oleje roślinne, en:Fruit and fruit seed oils, Oleje kokosowe;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:vegetable-fats,en:vegetable-oils,en:fruit-and-fruit-seed-oils,en:coconut-oils;Polska;en:poland;en:indonesia;900;kcal;100;g;91;g;0.5;g;0.5;g;;;0.5;g;0;g
20982874;Filet wędzony z piersi indyka;;;;100 g;100g;Pikok Pure;Meats and their products, Meat preparations, Meats, Prepared meats, Turkey and its products, Turkey preparations;en:meats-and-their-products,en:meat-preparations,en:meats,en:prepared-meats,en:turkey-and-its-products,en:turkey-preparations;Poland;en:poland;;138;kcal;5.4;g;1.8;g;1.7;g;1.4;g;;;20.7;g;2;g
4056489216223;Serek High Protein Malina;High protein quark creme;;;200 g;200g;Milbona;Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Fermented dairy desserts, Fermented dairy desserts with fruits, Quarks, Fruit quarks;en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:fermented-dairy-desserts-with-fruits,en:quarks,en:fruit-quarks;France, Germany, Netherlands, Poland, Switzerland;en:france,en:germany,en:netherlands,en:poland,en:switzerland;en:germany;70;kcal;0.5;g;0.4;g;3.6;g;3.2;g;;;12.5;g;0.15;g
5900334005939;Tymbark 100% jablko;;;;1 l;250g;Tymbark;Żywność i napoje na bazie roślin, Napoje, Napoje na bazie roślin, Napoje owocowe, Soki i nektary, Soki owocowe, Napoje bezalkoholowe, Napoje niesłodzone, Soki jabłkowe;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-juices,en:non-alcoholic-beverages,en:unsweetened-beverages,en:apple-juices;Polska;en:poland;en:poland;43;kcal;0;g;0;g;11;g;11;g;0;g;0;g;0;g
5900531000508;Twój Smak Serek śmietankowy;;;Serek śmietankowy naturalny;135 g;135g;Twój Smak, Piątnica;Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery, Serki kremowe;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cream-cheeses;Polska;en:poland;en:poland;243;kcal;23;g;15;g;3;g;3;g;0;g;6;g;0.7;g
3560070737048;Grzanki;Toasted bread rolls;Whole wheat Toasted Bread Rolls;Grzanki z mąką pełnoziarnistą;400 g;52 g;Carrefour;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains grillés, Petits pains grillés;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:toasts,en:toasted-bread-rolls;France, Italie, Pologne, Roumanie;en:france,en:italy,en:poland,en:romania;en:european-union;408;kcal;10;g;0.9;g;66;g;4.2;g;6.9;g;10;g;1;g
3560070332670;100% sok z wyciskanych owoców pomarańcza;100% pure pressed fruit orange;Orange juice.;Sok pomarańczowy.;1 l;200 ml;Carrefour Discount,CMI (Carrefour Marchandises Internationales),Groupe Carrefour,Carrefour;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus d'orange, Jus de fruits pur jus, Jus d'orange pur jus;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-juices,en:orange-juices,en:squeezed-juices,en:squeezed-orange-juices;France, Pologne, Roumanie;en:france,en:poland,en:romania;;43;kcal;0;g;0;g;10;g;10;g;0;g;0.6;g;0;g
5900259067982;chrupki Cheetos;;;;165 g;;frito Lay Poland;Snacks, Salta snacks, Aptitretare;en:snacks,en:salty-snacks,en:appetizers;Polen;en:poland;;148;kcal;19;g;5;g;1.5;g;0.5;g;;;0.60000002384186;g;5;g
8714100666920;Nudle pomidorowe pikantne;;;;63 g;350ml;Unilever,Knorr;Posiłki, Zupy;en:meals,en:soups;Polska;en:poland;;90;kcal;4;g;1.9;g;11;g;1.5;g;;;2;g;1;g
7622210346735;belvita orginal breakfast;;;;300 g (6 x 50 g);12.5g;Belvita,Mendelez;Przekąski, Słodkie przekąski, en:Biscuits and cakes, Herbatnik;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits;Niemcy, Polska, Rumunia;en:germany,en:poland,en:romania;;440;kcal;16;g;2;g;68;g;24;g;5.1;g;8;g;0.3;g
5902180060100;Kasza Gryczana prażona;roasted buckwheat groats;roasted buckwheat groats;;400 g;;risana,sonko;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Buckwheat;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:buckwheat;Germany, Poland, United Kingdom;en:germany,en:poland,en:united-kingdom;en:poland;358;kcal;3.2;g;0.6;g;68.3;g;1.3;g;5.8;g;11.2;g;0.0100076;g
5900512110158;Gouda Slices;Gouda Slices;;;150 g;;Mlekovita;Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery, Ser krowi, en:Uncooked pressed cheeses, Sery niderlandzkie, Gouda;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:uncooked-pressed-cheeses,en:cheeses-of-the-netherlands,en:gouda;Polska, Wielka Brytania;en:poland,en:united-kingdom;;334;kcal;26;g;17;g;0;g;0;g;;;25;g;1.6;g
5900449006890;Surówka Colesław z białej kapusty;;;;450 g;;Vital Fresh;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty na bazie warzyw i owoców, Przekąski, Słone przekąski, Produkty na bazie warzyw, Przystawki, en:Coleslaw;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:snacks,en:salty-snacks,en:vegetables-based-foods,en:appetizers,en:coleslaw;Polska;en:poland;;100;kcal;6.3;g;0.5;g;8.2;g;6.8;g;2.2;g;1.5;g;0.77;g
5908230527814;Naturalnie Parówki 100% z kurczaka;;;;;;Tarczyński;Meats and their products, Meat preparations, Meats, Prepared meats, Chicken and its products, Poultries, Sausages, Chicken preparations, Chickens, Poultry sausages, Chicken sausages;en:meats-and-their-products,en:meat-preparations,en:meats,en:prepared-meats,en:chicken-and-its-products,en:poultries,en:sausages,en:chicken-preparations,en:chickens,en:poultry-sausages,en:chicken-sausages;Poland;en:poland;;193;kcal;16;g;3.7;g;0.5;g;0.5;g;0;g;17;g;0;g
5902693181699;Pasta z łososia pikantna;;;;130 g;;;Owoce morza, en:Fishes and their products, Ryby, Smarowidła, Słone smarowidła, en:Rillettes, en:Fish preparations, en:Fish rillettes, en:Salmon Rillettes, en:Pink salmon rillettes;en:seafood,en:fishes-and-their-products,en:fishes,en:spreads,en:salted-spreads,en:rillettes,en:fish-preparations,en:fish-rillettes,en:salmon-rillettes,en:pink-salmon-rillettes;Polska;en:poland;en:united-kingdom,en:great-britain,en:norway,en:scotland;252;kcal;19;g;3;g;11;g;4.5;g;;;9;g;1.5;g
5901588058658;Ptasie mleczko - waniliowe;;;;360 g;10g;E. Wedel;Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Marshmallows coated with chocolate, pl:Ptasie mleczko;en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolate-candies,en:marshmallows-coated-with-chocolate,pl:ptasie-mleczko;Poland;en:poland;;443;kcal;22;g;14;g;57;g;48;g;2.7;g;2.8;g;0.08;g
5900049041017;Paluszki z solą;Sticks with salt;;;;;Lubella;Przekąski, Słone przekąski, Przystawki, en:Crackers;en:snacks,en:salty-snacks,en:appetizers,en:crackers;Polska;en:poland;;386;kcal;4.4;g;1.9;g;74;g;2.9;g;3.2;g;11;g;4.4;g
8594032990788;Ser prażony, półtłusty;;;;50 g;;Milkeffekt;Mléčné výrobky, Kvašené potraviny, en:Fermented milk products, Sýr;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Česko, Polsko;en:czech-republic,en:poland;;257;kcal;15.8;g;9.4;g;1.8;g;0.5;g;;;26.9;g;3.6;g
5904716004565;Capresi serek śmietankowy z papryką;;;;150 g;;Polmlek;Nabiał;en:dairies;Polska;en:poland;;256;kcal;24;g;17;g;3;g;2;g;;;6.9;g;1;g
5900197028038;Ave Vege Salted Caramel;;;;150;;Bakoma;Desery;en:desserts;Polska;en:poland;;101;kcal;2.5;g;2.2;g;19;g;10;g;;;0.5;g;0.3;g
5900197028045;Bakoma Ave Vege czekolada z wiśniami;;;;150 g;;Bakoma;Deser czekoladowy, Deser-wegański, Jogurt-wegański;pl:deser-czekoladowy,pl:deser-wegański,pl:jogurt-wegański;Polska;en:poland;;111;kcal;2.2;g;2;g;21.7;g;14.4;g;;;0.7;g;0.12;g
5900197024412;Bakoma Ave Vege czekolada;;;;150 g;150g;Bakoma;Nabiał, Desery, Desery mleczne;en:dairies,en:desserts,en:dairy-desserts;Polska;en:poland;en:poland;99;kcal;2.7;g;2.5;g;17.5;g;9.5;g;;;0.8;g;0.11;g
3560071058234;Crok Waniliowe;;;Ciasteczka z nadzieniem (35%) o smaku waniliowym.;300 g;20g;Carrefour;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits fourrés, Biscuits secs;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:filled-biscuits,en:dry-biscuits;France, Italie, Pologne, Roumanie, Espagne;en:france,en:italy,en:poland,en:romania,en:spain;;484;kcal;19;g;9.5;g;72;g;35;g;1.8;g;5.3;g;0.38;g
5900512500553;Serek Wiejski;;;;200 g;;Delikate;Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Polska;en:poland;en:poland;97;kcal;5;g;3;g;2;g;2;g;;;11;g;0.7;g
4014400900576;Toffifee;Toffifee;;Orzech laskowy w karmelu, kremie orzechowym i czekoladzie;400g;8.3g;Storck;Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Bonbons;en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolate-candies,en:bonbons;France, Germany, Poland, Switzerland;en:france,en:germany,en:poland,en:switzerland;;522;kcal;28.8;g;12.7;g;59;g;48.9;g;0;g;6;g;0.26;g
5900783004040;Gołąbki w sosie pomidorowym;;;;600g;;Pudliszki;Posiłki, Gołąbki;en:meals,en:stuffed-cabbage;Niemcy, Polska;en:germany,en:poland;;80;kcal;4.1;g;0.9;g;6.5;g;1;g;1.3;g;3.7;g;0.8;g
8000215204592;Napój sojowy bio;;;;1 L;250g;Bio zen,Alinor;Cibi e bevande a base vegetale, Bevande, Cibi a base vegetale, Legumi ed i loro prodotti, en:Dairy substitutes, Sostituto del latte, Bevande a base di piante, en:Specific products, Latte vegetale, en:Products for specific diets, Prodotti senza glutine, Latte di legumi, Bevanda di soia, Latte di soia naturale non zuccherato, pl:Napoj, pl:Napoj-sojowy;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:legumes-and-their-products,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:specific-products,en:plant-based-milk-alternatives,en:products-for-specific-diets,en:products-without-gluten,en:legume-based-drinks,en:soy-based-drinks,en:unsweetened-plain-soy-based-drinks,pl:napoj,pl:napoj-sojowy;Italia, Polonia;en:italy,en:poland;;36;kcal;1.7;g;0.3;g;1.3;g;0.5;g;1;g;3.5;g;0.1;g
